European Space Agency Paris,AIRBUS DEFENCE AND SPACE S.A.U,AVENIDA DE ARAGÓN 404  MADRID SPAIN,SENTINEL-6A/B-STR,1/1/2016,12/31/2016,48.8481349,2.3042778,40.4492239,-3.5593574
European Space Agency Paris,Airbus DS GmbH Sat,Claude-Dornier-Strasse Immenstaad GERMANY,Sentinel-1 Satellites C/D Units Construction,1/1/2016,12/31/2016,48.8481349,2.3042778,47.6676454,9.3847333
European Space Agency Paris,Airbus DS GmbH Sat,Claude-Dornier-Strasse Immenstaad GERMANY,SENTINEL-2 IN-ORBIT OPERATIONS  MAINTENANCE SUPPORT,1/1/2016,12/31/2016,48.8481349,2.3042778,47.6676454,9.3847333
European Space Agency Paris,Airbus DS GmbH Sat,Claude-Dornier-Strasse Immenstaad GERMANY,Sentinel-2 Satellites C/D Units construction,1/1/2016,12/31/2016,48.8481349,2.3042778,47.6676454,9.3847333
European Space Agency Paris,Airbus DS GmbH Sat,Claude-Dornier-Strasse Immenstaad GERMANY,Sentinel-2A Phase E Activities,1/1/2016,12/31/2016,48.8481349,2.3042778,47.6676454,9.3847333
European Space Agency Paris,Airbus DS GmbH Sat,Claude-Dornier-Strasse Immenstaad GERMANY,Sentinel-5 Satellite Instrument Construction,1/1/2016,12/31/2016,48.8481349,2.3042778,47.6676454,9.3847333
European Space Agency Paris,Airbus DS GmbH Sat,Claude-Dornier-Strasse Immenstaad GERMANY,Sentinel-6B Satellite Instrument Construction,1/1/2016,12/31/2016,48.8481349,2.3042778,47.6676454,9.3847333
European Space Agency Paris,AIRBUS DS LTD EX INFOTERRA LTD,Europa House Southwood FARNBOROUGH GREAT BRITAIN,Sentinel-2 Preparations and operations of the off-line Processing and Archiving Centres,1/1/2016,12/31/2016,48.8481349,2.3042778,51.2917471,-0.7972756
European Space Agency Paris,AKKA TECHNOLOGIES,9-11 rue Montalivet Paris FRANCE,SENTINEL-6A/B-DORIS DIODE,1/1/2016,12/31/2016,48.8481349,2.3042778,48.8706958,2.3182459
European Space Agency Paris,ALMATECH SA,PARC SCIENTIFIQUE EPFL LAUSANNE SWITZERLAND,SENTINEL-5  IOMSR ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,46.5171265,6.5618027
European Space Agency Paris,APCO TECHNOLOGIES SA,Chemin de Champex 10 Aigle SWITZERLAND,SENTINEL-6A/B-MGSE.,1/1/2016,12/31/2016,48.8481349,2.3042778,46.310833,6.9381326
European Space Agency Paris,ARIANESPACE,BOULEVARD DE L'EUROPEBP 177 EVRY-COURCOURONNES CEDEX FRANCE,SENTINEL-2B LAUNCHER PROCUREMENT,1/1/2016,12/31/2016,48.8481349,2.3042778,48.6310856,2.4211971
European Space Agency Paris,AURORA TECHNOLOGY BV,HEERE WEG 345 LISSE NETHERLANDS,MANPOWER SUPPORT SERVICE - SENTINEL-3,1/1/2016,12/31/2016,48.8481349,2.3042778,52.25186,4.5471829
European Space Agency Paris,BELG INST SPACE AERONOMY,RINGLAAN 3 BRUSSELS BELGIUM,SUPPORT TO THE CABAUW INTERCOMPARISON CAMPAIGN FOR NITROGEN DIOXIDE MEASURING INSTRUMENTS2016 (CINDI-2),1/1/2016,12/31/2016,48.8481349,2.3042778,50.7995066,4.3586373
European Space Agency Paris,BLU ELECTRONIC SRL,VIA SANDRO PERTINI 8 I-22044 IVERIGO ITALY,Sentinel-1 Satellites C/D Units Construction,1/1/2016,12/31/2016,48.8481349,2.3042778,45.7334225,9.2223548
European Space Agency Paris,BROCKMANN CONSULT GMBH,MAX-PLANCK-STRASSE 2 HAMBURG GERMANY,SENTINEL-2 ATMOSPHERIC CORRECTION ALGORITHM SETUP AND VALIDATION,1/1/2016,12/31/2016,48.8481349,2.3042778,53.5571067,9.924749
European Space Agency Paris,CAPGEMINI TECHNOLOGY SERVICES,5-7 RUE FREDERIC CLAVEL SURESNES CEDEX FRANCE,DEMONSTRATION OF SENTINEL-2 CAPABILITIES FOR COASTAL WATERS APPLICATIONS,1/1/2016,12/31/2016,48.8481349,2.3042778,48.8623553,2.2247223
European Space Agency Paris,C-CORE CENTRE COLD OCEAN RES.,CAPTAIN ROBERT A. BARTLETT BUILD. ST JOHN`S CANADA,Sentinel-1B: TRANSPONDER MAINTENANCE TO S1B COMMISSIONING,1/1/2016,12/31/2016,48.8481349,2.3042778,47.5615096,-52.7125768
European Space Agency Paris,CELESTIA SATELLITES TEST AND SIMULA,HUYGENSSTRAAT 44 2201 CK NOOFCSIJK NETHERLANDS,SENTINEL-6A/B-EGSE TMTC FE,1/1/2016,12/31/2016,48.8481349,2.3042778,52.2131673,4.4294443
European Space Agency Paris,CLS COLLECTE LOCALISATION SATELLITES,PARC TECHNOLOGIQUE DU CANAL RUE HERMES 11 RAMONVILLE SAINT-AGNEFRANCE,SENTINEL-3 C/D UNITS - SYNTHETIC APERTURE RADAR (SAR) LEVEL 1B STUDY,1/1/2016,12/31/2016,48.8481349,2.3042778,43.5497494,1.4858565
European Space Agency Paris,CNES CST,Avenue Edouard Belin 18 TOULOUSE FRANCE,SENTINEL-2 LEVEL 2 A ALGORITHM SELECTION,1/1/2016,12/31/2016,48.8481349,2.3042778,43.561818,1.4817323
European Space Agency Paris,CNES CST,Avenue Edouard Belin 18 TOULOUSE FRANCE,SENTINEL-3 ROUTINE OPERATIONAL PHASE SUPPORT (S-3 CROPS),1/1/2016,12/31/2016,48.8481349,2.3042778,43.561818,1.4817323
European Space Agency Paris,CRISA SACOMPUTADORAS REDES E INGENIERIA,C/.TORRES QUEVEDOS/N 9 MADRID SPAIN,SENTINEL-5  ICS ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,40.446111,-3.557535
European Space Agency Paris,CRISA SACOMPUTADORAS REDES E INGENIERIA,C/.TORRES QUEVEDOS/N 9 MADRID SPAIN,SENTINEL-5  UVN FEE ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,40.446111,-3.557535
European Space Agency Paris,CRISA SACOMPUTADORAS REDES E INGENIERIA,C/.TORRES QUEVEDOS/N 9 MADRID SPAIN,SENTINEL-6A/B-PCDU,1/1/2016,12/31/2016,48.8481349,2.3042778,40.446111,-3.557535
European Space Agency Paris,CS SYSTEMES D INFORMATION,ZAC DE LA GRANDE PLAINE F-31506 TOULOUSE CEDEX 5 FRANCE,PREPARATION AND OPERATIONS OF THE MISSION PERFORMANCE CENTRE (MPC) FOR SENTINEL-2 MISSION,1/1/2016,12/31/2016,48.8481349,2.3042778,43.5904476,1.4920343
European Space Agency Paris,DA-DESIGN OY,KESKUSKATU 29 JOKIOINEN FINLAND,Sentinel-1 Satellites C/D Units Construction,1/1/2016,12/31/2016,48.8481349,2.3042778,60.8054031,23.4899269
European Space Agency Paris,DLR - GERMAN AEROSPACE CENTER,Linder Höhe Cologne GERMANY,Sentinel-3 Preparations and operations of the off-line Processing and Archiving Centres,1/1/2016,12/31/2016,48.8481349,2.3042778,50.937531,6.9602786
European Space Agency Paris,DTM SRL,VIA TACITO 65 MODENA ITALY,SENTINEL-5 MGSE ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,44.650009,10.857002
European Space Agency Paris,E2V TECHNOLOGIES LIMITED,106 WATERHOUSE LANE CHELMSFORD GREAT BRITAIN,SENTINEL-5  UVN CCD ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,51.7317195,0.4562485
European Space Agency Paris,E-GEOS,VIA TIBURTINA 965 I-00156 ROMA ITALY,HYPERSPECTRAL IMAGING MISSION CONCEPTS,1/1/2016,12/31/2016,48.8481349,2.3042778,41.9275217,12.574582
European Space Agency Paris,EJR QUARTZ B.V,3E BINNENVESTGRACHT 23-A LEIDEN NETHERLANDS,SENTINEL USER HANDBOOK  TECHNICAL EDITORIAL SERVICE,1/1/2016,12/31/2016,48.8481349,2.3042778,52.1639979,4.4914372
European Space Agency Paris,EOX IT SERVICES GMBH,THURNGASSE 8/4 VIENNA AUSTRIA,PROVISION OF BACKGROUND AND OVERLAY MAPS,1/1/2016,12/31/2016,48.8481349,2.3042778,48.2187304,16.3602146
European Space Agency Paris,EXELIS VISUAL INFOR,CENTRO COLLEONI PALAZZO PEGASO 3 AGRATE BRIANZA MI ITALY,SENTINEL-3 MISSION-SOFT PRODUCTS & SERVICES SUPPORT,1/1/2016,12/31/2016,48.8481349,2.3042778,45.5732169,9.3370483
European Space Agency Paris,GAF AG,ARNULFSTRASSE 199 MUENCHEN GERMANY,SENTINEL-2 ATMOSPHERIC CORRECTION ALGORITHM ASSESSMENT,1/1/2016,12/31/2016,48.8481349,2.3042778,48.1491338,11.5226723
European Space Agency Paris,GMV GMBH,Europaplatz  2 Darmstadt GERMANY,SENTINEL-5P OPERATIONS ENGINEERING SUPPORT,1/1/2016,12/31/2016,48.8481349,2.3042778,49.8728253,8.6511929
European Space Agency Paris,HELMHOLTZ-ZENTRUM POTSDAM - DEUTSCH,TELEGRAFENBERG A17 POTSDAM GERMANY,SENTINEL-2 ATMOSPHERIC CORRECTION ALGORITHM SETUP AND VALIDATION,1/1/2016,12/31/2016,48.8481349,2.3042778,52.3810497,13.0639263
European Space Agency Paris,JENA-OPTRONIK GMBH,Otto-Eppenstein-Strasse 3 JENA GERMANY,SENTINEL-2 C/D UNITS - STAR TRACKER,1/1/2016,12/31/2016,48.8481349,2.3042778,50.8865045,11.5903114
European Space Agency Paris,JENA-OPTRONIK GMBH,Otto-Eppenstein-Strasse 3 JENA GERMANY,SENTINEL-5  NIR SO ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,50.8865045,11.5903114
European Space Agency Paris,JENA-OPTRONIK GMBH,Otto-Eppenstein-Strasse 3 JENA GERMANY,SENTINEL-6A/B-STAR TRACKER,1/1/2016,12/31/2016,48.8481349,2.3042778,50.8865045,11.5903114
European Space Agency Paris,KONGSBERG SATELLITE SERVICES AS,PRESTVANNVEIEN 38 TROMSO NORWAY,SENTINEL-5P X-BAND SERVICE FOR ROUTINE OPERATIONS,1/1/2016,12/31/2016,48.8481349,2.3042778,69.6619633,18.941816
European Space Agency Paris,KONGSBERG SPACETEC AS,PRESTVANNVEIEN 38 TROMSO NORWAY,DEMODULATION AND FRONT END PROCESSING (DFEP) FOR SENTINEL SATELLITES,1/1/2016,12/31/2016,48.8481349,2.3042778,69.6619633,18.941816
European Space Agency Paris,LATELEC,RUE MAX PLANCK LABEGE CEDEX FRANCE,Sentinel-1 Satellites C/D Units Construction,1/1/2016,12/31/2016,48.8481349,2.3042778,43.551903,1.511091
European Space Agency Paris,Leonardo S.p.a.,Piazza Monte Grappa 4 ROME ITALY,SENTINEL-3 C/D UNITS  SLSTR,1/1/2016,12/31/2016,48.8481349,2.3042778,41.91863,12.46882
European Space Agency Paris,Leonardo S.p.a.,Piazza Monte Grappa 4 ROME ITALY,SENTINEL-5  SWIR SS ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,41.91863,12.46882
European Space Agency Paris,Leonardo S.p.a.,Piazza Monte Grappa 4 ROME ITALY,SENTINEL-6A/B-SAW,1/1/2016,12/31/2016,48.8481349,2.3042778,41.91863,12.46882
European Space Agency Paris,LSE Space GMBH,MUENCHNERSTRASSE 20 WESSLING GERMANY,SENTINEL-1 OPERATIONS ENGINEERING SUPPORT,1/1/2016,12/31/2016,48.8481349,2.3042778,48.0853178,11.2789751
European Space Agency Paris,LSE Space GMBH,MUENCHNERSTRASSE 20 WESSLING GERMANY,SENTINEL-2 OPERATIONS ENGINEERING SUPPORT,1/1/2016,12/31/2016,48.8481349,2.3042778,48.0853178,11.2789751
European Space Agency Paris,LSE Space GMBH,MUENCHNERSTRASSE 20 WESSLING GERMANY,SENTINEL-5P OPERATIONS ENGINEERING SUPPORT,1/1/2016,12/31/2016,48.8481349,2.3042778,48.0853178,11.2789751
European Space Agency Paris,MICOS ENGINEERING GMBH,Sackmatl 109 Wauwil SWITZERLAND,SENTINEL-5  CAS ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,47.1862897,8.0237036
European Space Agency Paris,NERC - PLYMOUTH MARINE LAB.,PROSPECT PLACE WEST HOE GB-PLYMOUTH PL1 3DH GREAT BRITAIN,SENTINEL-3 ATLANTIC MERIDIONAL TRANSECT (AMT) FIDUCIAL REFERENCE MEASUREMENTS (FRM) CAMPAIGN(AMT4SENTINELFRM) - PHASE 1,1/1/2016,12/31/2016,48.8481349,2.3042778,50.3664514,-4.1488515
European Space Agency Paris,NOVELTIS SAS,153 rue du Lac Labège FRANCE,SENTINEL-3 C/D UNITS - OPEN LOOP TRACKING COMMANDS (OLTC),1/1/2016,12/31/2016,48.8481349,2.3042778,47.5496908,6.9206498
European Space Agency Paris,OHB SYSTEM AG,Universitaetsallee 27-29 BREMEN GERMANY,HYPERSPECTRAL IMAGING MISSION CONCEPTS,1/1/2016,12/31/2016,48.8481349,2.3042778,53.10232,8.85888
European Space Agency Paris,RAKON FRANCE SAS,44 av. de la Glacière Argenteuil FRANCE,SENTINEL-3 ULTRA STABLE OSCILLATOR INTEGRATION,1/1/2016,12/31/2016,48.8481349,2.3042778,48.9472096,2.2466847
European Space Agency Paris,RHEA SYSTEM B.V.,Jonckerweg 18 Noordwijk NETHERLANDS,SENTINEL-1 - MANPOWER SUPPORT SERVICE,1/1/2016,12/31/2016,48.8481349,2.3042778,52.211816,4.435776
European Space Agency Paris,RHEA SYSTEM S.A.,AVENUE PASTEUR 23 WAVRE BELGIUM,PAYLOAD DATA GROUND SEGMENT (PDGS) - ENGINEERING AND MANAGEMENT SUPPORT SERVICES,1/1/2016,12/31/2016,48.8481349,2.3042778,50.7304904,4.5897044
European Space Agency Paris,ROCKWELL COLLINS DEUTSCHLAND GMBH,GRENZHOEFERWEG 36 HEIDELBERG GERMANY,SENTINEL-6A/B-REACTION WHEELS,1/1/2016,12/31/2016,48.8481349,2.3042778,49.42442,8.638
European Space Agency Paris,RUAG SPACE AB,Solhusgatan (Delsjömotet) 11 S-40515 GOETEBORG SWEDEN,Sentinel-1 Satellites C/D Units Construction,1/1/2016,12/31/2016,48.8481349,2.3042778,57.676509,12.0229709
European Space Agency Paris,RUAG SPACE AB,Solhusgatan (Delsjömotet) 11 S-40515 GOETEBORG SWEDEN,SENTINEL-6A/B-(SE)-SBA,1/1/2016,12/31/2016,48.8481349,2.3042778,57.676509,12.0229709
European Space Agency Paris,RUAG SPACE AB,Solhusgatan (Delsjömotet) 11 S-40515 GOETEBORG SWEDEN,SENTINEL-6A/B-OBC,1/1/2016,12/31/2016,48.8481349,2.3042778,57.676509,12.0229709
European Space Agency Paris,RUAG SPACE AB,Solhusgatan (Delsjömotet) 11 S-40515 GOETEBORG SWEDEN,SENTINEL-6A/B-PODRIX RECEIVER,1/1/2016,12/31/2016,48.8481349,2.3042778,57.676509,12.0229709
European Space Agency Paris,RUAG SPACE AB,Solhusgatan (Delsjömotet) 11 S-40515 GOETEBORG SWEDEN,SENTINEL-6A/B-XBA,1/1/2016,12/31/2016,48.8481349,2.3042778,57.676509,12.0229709
European Space Agency Paris,RUAG SPACE FINLAND OY AB,Naulakatu 3 Tampere FINLAND,SENTINEL-6A/B-RIU,1/1/2016,12/31/2016,48.8481349,2.3042778,61.4919264,23.7760993
European Space Agency Paris,RUAG SPACE GMBH,STACHEGASSE 16 WIEN AUSTRIA,SENTINEL-5  IOMT ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,48.1622934,16.311053
European Space Agency Paris,RUAG SPACE GMBH,STACHEGASSE 16 WIEN AUSTRIA,SENTINEL-6A/B-PODRIX RECEIVER,1/1/2016,12/31/2016,48.8481349,2.3042778,48.1622934,16.311053
European Space Agency Paris,RUAG SPACE GMBH,STACHEGASSE 16 WIEN AUSTRIA,SENTINEL-6A/B-THERMAL PASSIVE,1/1/2016,12/31/2016,48.8481349,2.3042778,48.1622934,16.311053
European Space Agency Paris,SERCO SPA,VIA SCIADONNA 24/26 I-00044 FRASCATI ITALY,SENTINELS ROLLING ARCHIVE PRODUCTS USER ACCESS OPERATIONS MAINTENANCE AND EVOLUTIONS,1/1/2016,12/31/2016,48.8481349,2.3042778,41.812079,12.680974
European Space Agency Paris,SIEMENS CONVERGENCE CREATORS GMBH,AUTOKADER STRASSE 29 WIEN AUSTRIA,Sentinel-1 Satellites C/D Units Construction,1/1/2016,12/31/2016,48.8481349,2.3042778,48.2829147,16.380699
European Space Agency Paris,SIEMENS CONVERGENCE CREATORS GMBH,AUTOKADER STRASSE 29 WIEN AUSTRIA,SENTINEL-5 EGSE ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,48.2829147,16.380699
European Space Agency Paris,SIEMENS CONVERGENCE CREATORS GMBH,AUTOKADER STRASSE 29 WIEN AUSTRIA,SENTINEL-6A/B-EGSE POWER SCOE,1/1/2016,12/31/2016,48.8481349,2.3042778,48.2829147,16.380699
European Space Agency Paris,SIEMENS CONVERGENCE CREATORS SRL,Mihail Kogalniceanu Blvd. 21 bl. C Brasov ROMANIA,SENTINEL-6A/B-EGSE S-BAND SCOE,1/1/2016,12/31/2016,48.8481349,2.3042778,45.6528282,25.6090202
European Space Agency Paris,SODERN,AV DESCARTES 20 BP 23 F-94451 LIMEIL-BREVANNES FRANCE,SENTINEL-5  UV2VIS ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,48.7405786,2.4866304
European Space Agency Paris,SOFRADIR,RUE C.PELLETAN 43-47 CHATENAY MALABRY FRANCE,SENTINEL-5  SWIR DETECTOR ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,48.7793691,2.2766838
European Space Agency Paris,SPACE SYSTEMS FINLAND LTD,Kappelitie  6 B ESPOO FINLAND,SENTINEL-5  L1BPP ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,60.1681326,24.7661435
European Space Agency Paris,SPACETECH GMBH,SEELBACHSTRASSE 13 IMMENSTAAD GERMANY,SENTINEL-6A/B-CESS,1/1/2016,12/31/2016,48.8481349,2.3042778,47.6745091,9.3550465
European Space Agency Paris,SPACETECH GMBH,SEELBACHSTRASSE 13 IMMENSTAAD GERMANY,SENTINEL-6A/B-SAW,1/1/2016,12/31/2016,48.8481349,2.3042778,47.6745091,9.3550465
European Space Agency Paris,STFC RUTHERFORD APPLETON LABORATORY,HARWELL CAMPUS DIDCOT GREAT BRITAIN,SENTINEL-5  CTF ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,51.601327,-1.288948
European Space Agency Paris,SYDERAL SA,NEUENBURGSTR. 7 CH-2076 GALS/BE SWITZERLAND,Sentinel-1 Satellites C/D Units Construction,1/1/2016,12/31/2016,48.8481349,2.3042778,47.0229493,7.0423734
European Space Agency Paris,Telespazio VEGA Deutschland GmbH,EUROPAPLATZ 5 DARMSTADT GERMANY,SENTINEL-1 OPERATIONS ENGINEERING SUPPORT,1/1/2016,12/31/2016,48.8481349,2.3042778,49.8720604,8.626621
European Space Agency Paris,Telespazio VEGA Deutschland GmbH,EUROPAPLATZ 5 DARMSTADT GERMANY,SENTINEL-2 OPERATIONS ENGINEERING SUPPORT,1/1/2016,12/31/2016,48.8481349,2.3042778,49.8720604,8.626621
European Space Agency Paris,TESAT-SPACECOM GMBH & CO.KG,Gerberstraße 49 BACKNANG GERMANY,SENTINEL-6A/B-XBDA,1/1/2016,12/31/2016,48.8481349,2.3042778,48.9471455,9.4341813
European Space Agency Paris,THALES ALENIA SPACE ESPANA,C / EINSTEIN 7 (PTM) E-28760 TRES CANTOS -  MADRID SPAIN,Sentinel-1 Satellites C/D Units Construction,1/1/2016,12/31/2016,48.8481349,2.3042778,40.59169,-3.7090435
European Space Agency Paris,THALES ALENIA SPACE ESPANA,C / EINSTEIN 7 (PTM) E-28760 TRES CANTOS -  MADRID SPAIN,SENTINEL-5  DSE ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,40.59169,-3.7090435
European Space Agency Paris,THALES ALENIA SPACE ESPANA,C / EINSTEIN 7 (PTM) E-28760 TRES CANTOS -  MADRID SPAIN,SENTINEL-6A/B-SBT,1/1/2016,12/31/2016,48.8481349,2.3042778,40.59169,-3.7090435
European Space Agency Paris,THALES ALENIA SPACE FRANCE,26 AVENUE JEAN-FRANCOIS CHAMPOLLION TOULOUSE FRANCE,Sentinel-2 Payload Data Ground Segment  (PDGS) system operations maintenance and evolutions,1/1/2016,12/31/2016,48.8481349,2.3042778,43.5478677,1.3939856
European Space Agency Paris,THALES ALENIA SPACE FRANCE,26 AVENUE JEAN-FRANCOIS CHAMPOLLION TOULOUSE FRANCE,SENTINEL-3 IN-ORBIT OPERATIONS  MAINTENANCE SUPPORT,1/1/2016,12/31/2016,48.8481349,2.3042778,43.5478677,1.3939856
European Space Agency Paris,THALES ALENIA SPACE FRANCE,26 AVENUE JEAN-FRANCOIS CHAMPOLLION TOULOUSE FRANCE,Sentinel-3 Satellite C/D Units Construction,1/1/2016,12/31/2016,48.8481349,2.3042778,43.5478677,1.3939856
European Space Agency Paris,THALES ALENIA SPACE ITALIA SPA,VIA SACCOMURO 24 I 00131 ROME ITALY,SENTINEL-1 - IN-ORBIT OPERATIONS  MAINTENANCE SUPPORT,1/1/2016,12/31/2016,48.8481349,2.3042778,41.9365023,12.6095119
European Space Agency Paris,THALES ALENIA SPACE ITALIA SPA,VIA SACCOMURO 24 I 00131 ROME ITALY,Sentinel-1 Satellites C/D Units Construction,1/1/2016,12/31/2016,48.8481349,2.3042778,41.9365023,12.6095119
European Space Agency Paris,THALES ALENIA SPACE ITALIA SPA,VIA SACCOMURO 24 I 00131 ROME ITALY,Sentinel-1B Phase E,1/1/2016,12/31/2016,48.8481349,2.3042778,41.9365023,12.6095119
European Space Agency Paris,THALES ALENIA SPACE ITALIA SPA,VIA SACCOMURO 24 I 00131 ROME ITALY,SENTINEL-3 C/D UNITS - PLATFORM AND SYSTEM ACTIVITIES,1/1/2016,12/31/2016,48.8481349,2.3042778,41.9365023,12.6095119
European Space Agency Paris,THALES ALENIA SPACE ITALIA SPA,VIA SACCOMURO 24 I 00131 ROME ITALY,SENTINEL-6A/B-MMFU,1/1/2016,12/31/2016,48.8481349,2.3042778,41.9365023,12.6095119
European Space Agency Paris,TNO INDUSTRIAL RESEARCH,Anna van Buerenplein 1 The Hague NETHERLANDS,SENTINEL-5  UV1 ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,52.0822773,4.3258071
European Space Agency Paris,TNO INDUSTRIAL RESEARCH,Anna van Buerenplein 1 The Hague NETHERLANDS,SENTINEL-5 PHASE B2 C/D E1. SD: TNO. 1.00.4: CALIBRATION ENGINEERING.,1/1/2016,12/31/2016,48.8481349,2.3042778,52.0822773,4.3258071
European Space Agency Paris,TNO INDUSTRIAL RESEARCH,Anna van Buerenplein 1 The Hague NETHERLANDS,SENTINEL-5 TSBOA ACTIVITY,1/1/2016,12/31/2016,48.8481349,2.3042778,52.0822773,4.3258071
European Space Agency Paris,T-SYSTEMS ENTERPRISE SERVICES GMBH,HAHNSTRASSE 43 D D 60528 FRANKFURT MAIN GERMANY,DATA CIRCULATION  DISSEMINATION NETWORK AND SECURITY FOR SENTINEL 1,1/1/2016,12/31/2016,48.8481349,2.3042778,50.08174,8.63565
European Space Agency Paris,T-SYSTEMS ENTERPRISE SERVICES GMBH,HAHNSTRASSE 43 D D 60528 FRANKFURT MAIN GERMANY,DATA CIRCULATION  DISSEMINATION NETWORK AND SECURITY FOR SENTINEL 2,1/1/2016,12/31/2016,48.8481349,2.3042778,50.08174,8.63565
European Space Agency Paris,T-SYSTEMS ENTERPRISE SERVICES GMBH,HAHNSTRASSE 43 D D 60528 FRANKFURT MAIN GERMANY,DATA CIRCULATION  DISSEMINATION NETWORK AND SECURITY FOR SENTINEL 3,1/1/2016,12/31/2016,48.8481349,2.3042778,50.08174,8.63565
European Space Agency Paris,UCL CONSULTANTS LTD,NETWORK BUILDING 2ND FLOOR LONDON GREAT BRITAIN,SENTINEL-2 LEVEL 2A STUDY - PRODUCT ASSESSMENT,1/1/2016,12/31/2016,48.8481349,2.3042778,51.5073509,-0.1277583
European Space Agency Paris,UNIVERSITE CATHOLIQUE DE LOUVAIN,2 CHEMIN DU CYCLOTRON B-1348 LOUVAIN LA NEUVE BELGIUM,SENTINEL-2 LEVEL 2A STUDY - PRODUCT ASSESSMENT (UNIVERSITÉ CATHOLIQUE DE LOUVAIN),1/1/2016,12/31/2016,48.8481349,2.3042778,50.6660389,4.6239343
European Space Agency Paris,VISIOTERRA,14 rue Albert Einstein Champs-sur-Marne FRANCE,SENTINEL VISION SERVICE,1/1/2016,12/31/2016,48.8481349,2.3042778,48.8347332,2.592938
European Space Agency Paris,VITO VL.INST.TECHN.ONDERZOEK,BOERETANG 200 MOL BELGIUM,Data Warehouse activities - data requirements,1/1/2016,12/31/2016,48.8481349,2.3042778,51.2137712,5.0990862
European Space Agency Paris,VTT TECHNICAL RESEARCH CENTRE OF FILTD,PO Box 1000 Espoo FINLAND,SENTINEL-2 ATMOSPHERIC CORRECTION ALGORITHM ASSESSMENT,1/1/2016,12/31/2016,48.8481349,2.3042778,60.2054911,24.6559
European Space Agency Paris,ZARM TECHNIK AG,AM FALLTURM BREMEN GERMANY,SENTINEL-6A/B-MAG/MTQ,1/1/2016,12/31/2016,48.8481349,2.3042778,53.1113009,8.8593841
European Space Agency Paris,ACRI-ST S.A.S.,ROUTE DU PIN MONTARD 260 06904 SOPHIA ANTIPOLISCEDEX France,PREPARATION AND OPERATIONS OF THE MISSION PERFORMANCE CENTRE (MPC) FOR THE GMESSENTINEL-3 MISSION,1/1/2018,12/31/2018,48.8481349,2.3042778,43.6236709,7.0593799
European Space Agency Paris,AIM INFRAROT-MODULE GMBH,THERESIENSTRASSE 2 74072 HEILBRONN Germany,Sentinel-3 Satellites C/D Units construction,1/1/2018,12/31/2018,48.8481349,2.3042778,49.1358,9.20618
European Space Agency Paris,AIRBUS DEFENCE & SPACE NETHERLANDS(FORMER DUTCH SPACE),MENDELWEG 30 2333 CS Leiden The Netherlands,Sentinel 2 Satellites C/D Units construction,1/1/2018,12/31/2018,48.8481349,2.3042778,52.1645653,4.4707497
European Space Agency Paris,AIRBUS DEFENCE & SPACE NETHERLANDS(FORMER DUTCH SPACE),MENDELWEG 30 2333 CS Leiden The Netherlands,SENTINEL-5P TROPOMI INSTRUMENT IN-ORBIT OPERATIONS  MAINTENANCE SUPPORT,1/1/2018,12/31/2018,48.8481349,2.3042778,52.1645653,4.4707497
European Space Agency Paris,AIRBUS DEFENCE AND SPACE LIMITED,GUNNELS WOOD ROAD SG1 2AS STEVENAGE UnitedKingdom,SENTINEL-5P PLATFORM IN-ORBIT OPERATIONS  MAINTENANCE SUPPORT,1/1/2018,12/31/2018,48.8481349,2.3042778,51.9012133,-0.2142677
European Space Agency Paris,AIRBUS DEFENCE AND SPACE LIMITED,GUNNELS WOOD ROAD SG1 2AS STEVENAGE UnitedKingdom,SENTINEL-6 A/B - MPPS,1/1/2018,12/31/2018,48.8481349,2.3042778,51.9012133,-0.2142677
European Space Agency Paris,AIRBUS DEFENCE AND SPACE SAS,RUE DES COSMONAUTES 31 31402 TOULOUSE France,COPERNICUS DATA AND INFORMATION ACCESS SERVICES OPERATIONS,1/1/2018,12/31/2018,48.8481349,2.3042778,43.5621533,1.4998375
European Space Agency Paris,AIRBUS DEFENCE AND SPACE SAS,RUE DES COSMONAUTES 31 31402 TOULOUSE France,SENTINEL-1 PAYLOAD DATA GROUND SEGMENT SYSTEM OPERATIONS MAINTENANCE ANDEVOLUTIONS,1/1/2018,12/31/2018,48.8481349,2.3042778,43.5621533,1.4998375
